"group_code","group_name","isscaap","year","catch_mt"
"SAC","Other South America and Caribbean","Miscellaneous aquatic invertebrates",2016,170.940616826741
"SAC","Other South America and Caribbean","Miscellaneous aquatic invertebrates",2017,164.741007911258
"SAC","Other South America and Caribbean","Miscellaneous aquatic invertebrates",2018,159.262822061859
"SAC","Other South America and Caribbean","Miscellaneous aquatic invertebrates",2019,154.401896589856
"SAC","Other South America and Caribbean","Miscellaneous aquatic invertebrates",2020,150.073358193359
"SAC","Other South America and Caribbean","Miscellaneous aquatic invertebrates",2021,146.207765079909
"SAC","Other South America and Caribbean","Miscellaneous aquatic invertebrates",2022,142.743391211768
"SAC","Other South America and Caribbean","Miscellaneous aquatic invertebrates",2023,139.63394206063
"SAC","Other South America and Caribbean","Miscellaneous aquatic invertebrates",2024,136.83312309819
"SAC","Other South America and Caribbean","Miscellaneous aquatic invertebrates",2025,134.306213428221
"SAC","Other South America and Caribbean","Miscellaneous aquatic invertebrates",2026,132.020421093172
"SAC","Other South America and Caribbean","Miscellaneous aquatic invertebrates",2027,129.950669890212
"SAC","Other South America and Caribbean","Miscellaneous aquatic invertebrates",2028,128.073812555189
"SAC","Other South America and Caribbean","Miscellaneous aquatic invertebrates",2029,126.36670182395
"SAC","Other South America and Caribbean","Miscellaneous aquatic invertebrates",2030,124.81390618706
"SAC","Other South America and Caribbean","Miscellaneous coastal fishes",2013,40690.9373315099
"SAC","Other South America and Caribbean","Miscellaneous coastal fishes",2014,40971.8823430821
"SAC","Other South America and Caribbean","Miscellaneous coastal fishes",2015,41279.6773029138
"SAC","Other South America and Caribbean","Miscellaneous coastal fishes",2016,41601.8747524574
"SAC","Other South America and Caribbean","Miscellaneous coastal fishes",2017,42251.1765444332
"SAC","Other South America and Caribbean","Miscellaneous coastal fishes",2018,42726.3318782887
"SAC","Other South America and Caribbean","Miscellaneous coastal fishes",2019,43087.9572451015
"SAC","Other South America and Caribbean","Miscellaneous coastal fishes",2020,43454.9370177373
"SAC","Other South America and Caribbean","Miscellaneous coastal fishes",2021,43819.1120071551
"SAC","Other South America and Caribbean","Miscellaneous coastal fishes",2022,44185.1931481321
"SAC","Other South America and Caribbean","Miscellaneous coastal fishes",2023,44549.9509099157
"SAC","Other South America and Caribbean","Miscellaneous coastal fishes",2024,44889.0946022319
"SAC","Other South America and Caribbean","Miscellaneous coastal fishes",2025,45219.7501450395
"SAC","Other South America and Caribbean","Miscellaneous coastal fishes",2026,45556.9786696885
"SAC","Other South America and Caribbean","Miscellaneous coastal fishes",2027,45890.5956418131
"SAC","Other South America and Caribbean","Miscellaneous coastal fishes",2028,46221.7216686363
"SAC","Other South America and Caribbean","Miscellaneous coastal fishes",2029,46560.5219705612
"SAC","Other South America and Caribbean","Miscellaneous coastal fishes",2030,46904.4002226125
"SAC","Other South America and Caribbean","Miscellaneous demersal fishes",2013,52728.3739928629
"SAC","Other South America and Caribbean","Miscellaneous demersal fishes",2014,52824.8468534527
"SAC","Other South America and Caribbean","Miscellaneous demersal fishes",2015,52919.3642066511
"SAC","Other South America and Caribbean","Miscellaneous demersal fishes",2016,53013.5105336309
"SAC","Other South America and Caribbean","Miscellaneous demersal fishes",2017,53130.4521737857
"SAC","Other South America and Caribbean","Miscellaneous demersal fishes",2018,53241.6807823787
"SAC","Other South America and Caribbean","Miscellaneous demersal fishes",2019,53342.5345147727
"SAC","Other South America and Caribbean","Miscellaneous demersal fishes",2020,53433.6798316038
"SAC","Other South America and Caribbean","Miscellaneous demersal fishes",2021,53514.1752404311
"SAC","Other South America and Caribbean","Miscellaneous demersal fishes",2022,53585.2980901991
"SAC","Other South America and Caribbean","Miscellaneous demersal fishes",2023,53650.1804654734
"SAC","Other South America and Caribbean","Miscellaneous demersal fishes",2024,53708.9883638931
"SAC","Other South America and Caribbean","Miscellaneous demersal fishes",2025,53762.0279507305
"SAC","Other South America and Caribbean","Miscellaneous demersal fishes",2026,53810.2058509783
"SAC","Other South America and Caribbean","Miscellaneous demersal fishes",2027,53853.4178317772
"SAC","Other South America and Caribbean","Miscellaneous demersal fishes",2028,53892.0394078616
"SAC","Other South America and Caribbean","Miscellaneous demersal fishes",2029,53926.523690716
"SAC","Other South America and Caribbean","Miscellaneous demersal fishes",2030,53957.2621220444
"SAC","Other South America and Caribbean","Miscellaneous pelagic fishes",2013,64322.0791407967
"SAC","Other South America and Caribbean","Miscellaneous pelagic fishes",2014,70530.1681274214
"SAC","Other South America and Caribbean","Miscellaneous pelagic fishes",2015,74314.8302684848
"SAC","Other South America and Caribbean","Miscellaneous pelagic fishes",2016,77329.102866382
"SAC","Other South America and Caribbean","Miscellaneous pelagic fishes",2017,80212.0606864338
"SAC","Other South America and Caribbean","Miscellaneous pelagic fishes",2018,83130.6940676649
"SAC","Other South America and Caribbean","Miscellaneous pelagic fishes",2019,87018.8139369998
"SAC","Other South America and Caribbean","Miscellaneous pelagic fishes",2020,90831.2904109924
"SAC","Other South America and Caribbean","Miscellaneous pelagic fishes",2021,93264.44291717
"SAC","Other South America and Caribbean","Miscellaneous pelagic fishes",2022,95799.7281364913
"SAC","Other South America and Caribbean","Miscellaneous pelagic fishes",2023,99307.8576385953
"SAC","Other South America and Caribbean","Miscellaneous pelagic fishes",2024,102476.554575526
"SAC","Other South America and Caribbean","Miscellaneous pelagic fishes",2025,105666.869685065
"SAC","Other South America and Caribbean","Miscellaneous pelagic fishes",2026,109024.726155029
"SAC","Other South America and Caribbean","Miscellaneous pelagic fishes",2027,112742.559164871
"SAC","Other South America and Caribbean","Miscellaneous pelagic fishes",2028,116467.512323382
"SAC","Other South America and Caribbean","Miscellaneous pelagic fishes",2029,120107.474785491
"SAC","Other South America and Caribbean","Miscellaneous pelagic fishes",2030,123544.104861756
"SAC","Other South America and Caribbean","Mussels",2013,198.130038638555
"SAC","Other South America and Caribbean","Mussels",2014,206.087719321257
"SAC","Other South America and Caribbean","Mussels",2015,214.095053361127
"SAC","Other South America and Caribbean","Mussels",2016,222.141818008161
"SAC","Other South America and Caribbean","Mussels",2017,230.216330119495
"SAC","Other South America and Caribbean","Mussels",2018,238.305446159408
"SAC","Other South America and Caribbean","Mussels",2019,246.398943377895
"SAC","Other South America and Caribbean","Mussels",2020,254.485138632092
"SAC","Other South America and Caribbean","Mussels",2021,262.552348779137
"SAC","Other South America and Caribbean","Mussels",2022,270.591811461881
"SAC","Other South America and Caribbean","Mussels",2023,278.59330393032
"SAC","Other South America and Caribbean","Mussels",2024,286.54514304159
"SAC","Other South America and Caribbean","Mussels",2025,294.440026831402
"SAC","Other South America and Caribbean","Mussels",2026,302.269192942609
"SAC","Other South America and Caribbean","Mussels",2027,310.022418625205
"SAC","Other South America and Caribbean","Mussels",2028,317.693862307758
"SAC","Other South America and Caribbean","Mussels",2029,325.27622202598
"SAC","Other South America and Caribbean","Mussels",2030,332.76219581558
"SAC","Other South America and Caribbean","Sea-urchins and other echinoderms",2013,3002.15925819657
"SAC","Other South America and Caribbean","Sea-urchins and other echinoderms",2014,2879.01038232267
"SAC","Other South America and Caribbean","Sea-urchins and other echinoderms",2015,2770.65654180744
"SAC","Other South America and Caribbean","Sea-urchins and other echinoderms",2016,2674.88945123146
"SAC","Other South America and Caribbean","Sea-urchins and other echinoderms",2017,2589.89907967317
"SAC","Other South America and Caribbean","Sea-urchins and other echinoderms",2018,2514.1901841974
"SAC","Other South America and Caribbean","Sea-urchins and other echinoderms",2019,2446.52269091851
"SAC","Other South America and Caribbean","Sea-urchins and other echinoderms",2020,2385.86399985096
"SAC","Other South America and Caribbean","Sea-urchins and other echinoderms",2021,2331.32936597249
"SAC","Other South America and Caribbean","Sea-urchins and other echinoderms",2022,2282.17712970919
"SAC","Other South America and Caribbean","Sea-urchins and other echinoderms",2023,2237.77533033087
"SAC","Other South America and Caribbean","Sea-urchins and other echinoderms",2024,2197.58262789132
"SAC","Other South America and Caribbean","Sea-urchins and other echinoderms",2025,2161.12445565351
"SAC","Other South America and Caribbean","Sea-urchins and other echinoderms",2026,2127.99778960463
"SAC","Other South America and Caribbean","Sea-urchins and other echinoderms",2027,2097.84730088128
"SAC","Other South America and Caribbean","Sea-urchins and other echinoderms",2028,2070.367740527
"SAC","Other South America and Caribbean","Sea-urchins and other echinoderms",2029,2045.28486143247
"SAC","Other South America and Caribbean","Sea-urchins and other echinoderms",2030,2022.36018785045
"SAC","Other South America and Caribbean","Sharks, rays, chimaeras",2013,9752.65367774089
"SAC","Other South America and Caribbean","Sharks, rays, chimaeras",2014,9749.82877230526
"SAC","Other South America and Caribbean","Sharks, rays, chimaeras",2015,9747.06115030251
"SAC","Other South America and Caribbean","Sharks, rays, chimaeras",2016,9744.57667103342
"SAC","Other South America and Caribbean","Sharks, rays, chimaeras",2017,9742.32691662962
"SAC","Other South America and Caribbean","Sharks, rays, chimaeras",2018,9740.31340146235
"SAC","Other South America and Caribbean","Sharks, rays, chimaeras",2019,9738.52106529848
"SAC","Other South America and Caribbean","Sharks, rays, chimaeras",2020,9736.92789143559
"SAC","Other South America and Caribbean","Sharks, rays, chimaeras",2021,9735.53690546692
"SAC","Other South America and Caribbean","Sharks, rays, chimaeras",2022,9734.32679217671
"SAC","Other South America and Caribbean","Sharks, rays, chimaeras",2023,9733.2830625918
"SAC","Other South America and Caribbean","Sharks, rays, chimaeras",2024,9732.40053166651
"SAC","Other South America and Caribbean","Sharks, rays, chimaeras",2025,9731.66925454861
"SAC","Other South America and Caribbean","Sharks, rays, chimaeras",2026,9731.07656785795
"SAC","Other South America and Caribbean","Sharks, rays, chimaeras",2027,9730.61956570171
"SAC","Other South America and Caribbean","Sharks, rays, chimaeras",2028,9730.28934374829
"SAC","Other South America and Caribbean","Sharks, rays, chimaeras",2029,9730.06861746694
"SAC","Other South America and Caribbean","Sharks, rays, chimaeras",2030,9729.96625118763
"SAC","Other South America and Caribbean","Shrimps, prawns",2013,43161.634928243
"SAC","Other South America and Caribbean","Shrimps, prawns",2014,43549.0408240875
"SAC","Other South America and Caribbean","Shrimps, prawns",2015,43936.773661231
"SAC","Other South America and Caribbean","Shrimps, prawns",2016,44329.3903613993
"SAC","Other South America and Caribbean","Shrimps, prawns",2017,44724.5016795513
"SAC","Other South America and Caribbean","Shrimps, prawns",2018,45118.6699930484
"SAC","Other South America and Caribbean","Shrimps, prawns",2019,45507.1328809483
"SAC","Other South America and Caribbean","Shrimps, prawns",2020,45893.8505332117
"SAC","Other South America and Caribbean","Shrimps, prawns",2021,46280.6772831475
"SAC","Other South America and Caribbean","Shrimps, prawns",2022,46663.7005726662
"SAC","Other South America and Caribbean","Shrimps, prawns",2023,47041.2467676453
"SAC","Other South America and Caribbean","Shrimps, prawns",2024,47412.9469975205
"SAC","Other South America and Caribbean","Shrimps, prawns",2025,47767.6918834064
"SAC","Other South America and Caribbean","Shrimps, prawns",2026,48116.2526665847
"SAC","Other South America and Caribbean","Shrimps, prawns",2027,48466.8321378192
"SAC","Other South America and Caribbean","Shrimps, prawns",2028,48817.0504461814
"SAC","Other South America and Caribbean","Shrimps, prawns",2029,49162.5888926205
"SAC","Other South America and Caribbean","Shrimps, prawns",2030,49501.923854147
"SAC","Other South America and Caribbean","Squids, cuttlefishes, octopuses",2013,110419.67126213
"SAC","Other South America and Caribbean","Squids, cuttlefishes, octopuses",2014,105946.168796442
"SAC","Other South America and Caribbean","Squids, cuttlefishes, octopuses",2015,101987.68143253
"SAC","Other South America and Caribbean","Squids, cuttlefishes, octopuses",2016,98470.7509622473
"SAC","Other South America and Caribbean","Squids, cuttlefishes, octopuses",2017,95333.2361321325
"SAC","Other South America and Caribbean","Squids, cuttlefishes, octopuses",2018,92524.3051222842
"SAC","Other South America and Caribbean","Squids, cuttlefishes, octopuses",2019,90001.2313138413
"SAC","Other South America and Caribbean","Squids, cuttlefishes, octopuses",2020,87721.3421649918
"SAC","Other South America and Caribbean","Squids, cuttlefishes, octopuses",2021,85657.6226104059
"SAC","Other South America and Caribbean","Squids, cuttlefishes, octopuses",2022,83789.3642837128
"SAC","Other South America and Caribbean","Squids, cuttlefishes, octopuses",2023,82094.0236816142
"SAC","Other South America and Caribbean","Squids, cuttlefishes, octopuses",2024,80552.5022941225
"SAC","Other South America and Caribbean","Squids, cuttlefishes, octopuses",2025,79147.9902958893
"SAC","Other South America and Caribbean","Squids, cuttlefishes, octopuses",2026,77865.9924936394
"SAC","Other South America and Caribbean","Squids, cuttlefishes, octopuses",2027,76693.8597575836
"SAC","Other South America and Caribbean","Squids, cuttlefishes, octopuses",2028,75620.5111040538
"SAC","Other South America and Caribbean","Squids, cuttlefishes, octopuses",2029,74636.2128803105
"SAC","Other South America and Caribbean","Squids, cuttlefishes, octopuses",2030,73733.7932034669
"SAC","Other South America and Caribbean","Tunas, bonitos, billfishes",2013,795682.097126913
"SAC","Other South America and Caribbean","Tunas, bonitos, billfishes",2014,768372.879476169
"SAC","Other South America and Caribbean","Tunas, bonitos, billfishes",2015,743488.324618434
"SAC","Other South America and Caribbean","Tunas, bonitos, billfishes",2016,720854.151489186
"SAC","Other South America and Caribbean","Tunas, bonitos, billfishes",2017,700270.825112717
"SAC","Other South America and Caribbean","Tunas, bonitos, billfishes",2018,681585.256405433
"SAC","Other South America and Caribbean","Tunas, bonitos, billfishes",2019,664485.709928721
"SAC","Other South America and Caribbean","Tunas, bonitos, billfishes",2020,648889.570784386
"SAC","Other South America and Caribbean","Tunas, bonitos, billfishes",2021,634492.531775402
"SAC","Other South America and Caribbean","Tunas, bonitos, billfishes",2022,621250.482112332
"SAC","Other South America and Caribbean","Tunas, bonitos, billfishes",2023,609081.723714411
